timestamp,price
1483228800,1.05292
1483232400,1.05292
1483236000,1.05292
1483239600,1.05292
1483243200,1.05292
1483246800,1.05292
1483250400,1.05292
1483254000,1.05292
1483257600,1.05392
1483261200,1.05392
1483264800,1.05392
1483268400,1.05392
1483272000,1.05392
1483275600,1.045
1483279200,1.05
1483282800,1.05
1483286400,1.05
1483290000,1.05187
1483293600,1.05719
1483297200,1.0599
1483300800,1.0599
1483304400,1.0599
1483308000,1.0599
1483311600,1.0599
1483315200,1.0599
1483318800,1.0599
1483322400,1.0599
1483326000,1.0599
1483329600,1.0599
1483333200,1.0599
1483336800,1.0599
1483340400,1.056965
1483344000,1.0540725000000002
1483347600,1.050005
1483351200,1.04972
1483354800,1.04971
1483358400,1.047
1483362000,1.0442875
1483365600,1.04371
1483369200,1.0467374999999999
1483372800,1.044995
1483376400,1.04826
1483380000,1.04267
1483383600,1.04126
1483387200,1.041715
1483390800,1.04126
1483394400,1.04126
1483398000,1.04413
1483401600,1.04826
1483405200,1.0446225
1483408800,1.0413925
1483412400,1.048615
1483416000,1.05038
1483419600,1.0507300000000002
1483423200,1.05108
1483426800,1.043025
1483430400,1.04267
1483434000,1.0500250000000002
1483437600,1.05546
1483441200,1.04204
1483444800,1.0393100000000002
1483448400,1.033265
1483452000,1.03326
1483455600,1.034005
1483459200,1.034
1483462800,1.042055
1483466400,1.0394775
1483470000,1.0369575
1483473600,1.0340500000000001
1483477200,1.03404
1483480800,1.03404
1483484400,1.0475599999999998
1483488000,1.04826
1483491600,1.03695
1483495200,1.0433599999999998
1483498800,1.047675
1483502400,1.04849
1483506000,1.04849
1483509600,1.04849
1483513200,1.044555
1483516800,1.04848
1483520400,1.0431300000000001
1483524000,1.04068
1483527600,1.0402099999999999
1483531200,1.038
1483534800,1.036035
1483538400,1.03354
1483542000,1.0419275
1483545600,1.042465
1483549200,1.045785
1483552800,1.0478275
1483556400,1.0438225
1483560000,1.0468549999999999
1483563600,1.04371
1483567200,1.045305
1483570800,1.047865
1483574400,1.03746
1483578000,1.05346
1483581600,1.04686
1483585200,1.04826
1483588800,1.0483
1483592400,1.0406300000000002
1483596000,1.0397
1483599600,1.0384775
1483603200,1.0474324999999998
1483606800,1.0528625
1483610400,1.0514375
1483614000,1.04392
1483617600,1.045145
1483621200,1.0446149999999998
1483624800,1.044475
1483628400,1.0485275
1483632000,1.047815
1483635600,1.051605
1483639200,1.053585
1483642800,1.051035
1483646400,1.05588
1483650000,1.056055
1483653600,1.057855
1483657200,1.0588449999999998
1483660800,1.05276
1483664400,1.051785
1483668000,1.05249
1483671600,1.05249
1483675200,1.04758
1483678800,1.05108
1483682400,1.05108
1483686000,1.05613
1483689600,1.050045
1483693200,1.0509
1483696800,1.0449599999999999
1483700400,1.04636
1483704000,1.0520975000000001
1483707600,1.048675
1483711200,1.0489950000000001
1483714800,1.0441500000000001
1483718400,1.048965
1483722000,1.04467
1483725600,1.0405600000000002
1483729200,1.0451199999999998
1483732800,1.0433599999999998
1483736400,1.0438725
1483740000,1.0415874999999999
1483743600,1.0468549999999999
1483747200,1.04826
1483750800,1.0411875
1483754400,1.045745
1483758000,1.04195
1483761600,1.04545
1483765200,1.04545
1483768800,1.0479150000000002
1483772400,1.05038
1483776000,1.05038
1483779600,1.0436575
1483783200,1.04338
1483786800,1.04338
1483790400,1.046675
1483794000,1.0479500000000002
1483797600,1.048
1483801200,1.048
1483804800,1.0446449999999998
1483808400,1.04788
1483812000,1.0489
1483815600,1.0489
1483819200,1.0443799999999999
1483822800,1.04788
1483826400,1.04999
1483830000,1.05189
1483833600,1.0527
1483837200,1.0527
1483840800,1.0527
1483844400,1.044785
1483848000,1.05191
1483851600,1.0471599999999999
1483855200,1.0496349999999999
1483858800,1.050685
1483862400,1.051
1483866000,1.047745
1483869600,1.044785
1483873200,1.0387875
1483876800,1.043635
1483880400,1.0495100000000002
1483884000,1.05298
1483887600,1.04549
1483891200,1.04408
1483894800,1.0467024999999999
1483898400,1.05038
1483902000,1.043025
1483905600,1.04267
1483909200,1.04267
1483912800,1.04267
1483916400,1.04267
1483920000,1.04267
1483923600,1.04267
1483927200,1.04967
1483930800,1.04126
1483934400,1.04126
1483938000,1.04826
1483941600,1.04826
1483945200,1.04826
1483948800,1.04826
1483952400,1.04826
1483956000,1.041665
1483959600,1.0447924999999998
1483963200,1.0413249999999998
1483966800,1.0412649999999999
1483970400,1.04463
1483974000,1.03686
1483977600,1.03454
1483981200,1.03454
1483984800,1.0345499999999999
1483988400,1.0467149999999998
1483992000,1.04433
1483995600,1.03986
1483999200,1.03986
1484002800,1.03986
1484006400,1.03986
1484010000,1.0432225
1484013600,1.04463
1484017200,1.04463
1484020800,1.04463
1484024400,1.04463
1484028000,1.04463
1484031600,1.04463
1484035200,1.04463
1484038800,1.04463
1484042400,1.0372
1484046000,1.034395
1484049600,1.0374375000000002
1484053200,1.03311
1484056800,1.03311
1484060400,1.042915
1484064000,1.0446149999999998
1484067600,1.04463
1484071200,1.04463
1484074800,1.04463
1484078400,1.037805
1484082000,1.04123
1484085600,1.04123
1484089200,1.04123
1484092800,1.045745
1484096400,1.04686
1484100000,1.04686
1484103600,1.04686
1484107200,1.04686
1484110800,1.04123
1484114400,1.04123
1484118000,1.04123
1484121600,1.04123
1484125200,1.0274200000000002
1484128800,1.0256499999999997
1484132400,1.028525
1484136000,1.02766
1484139600,1.0216375
1484143200,1.0330325
1484146800,1.02532
1484150400,1.0329324999999998
1484154000,1.029375
1484157600,1.0409775
1484161200,1.04678
1484164800,1.0415
